2017-09-01 15:11:41:0064	../../../files/testListWithPickListSize025.txt
instanceNumber	DistanceMatrixRunningTime	NumberOfStagnantGeneration	PopulationSize	CrossoverProbability	MutationProbability	CrossoverOperator	MutationOperator	TravelledDistance	RunningTime
1	46,754	50	250	0,65	0,05	Ordered	Inversion	709,000000000001	1,529
1	46,754	50	250	0,65	0,06	Ordered	Inversion	660,500000000001	0,959
1	46,754	50	250	0,65	0,07	Ordered	Inversion	633,140000000001	1,104
1	46,754	50	250	0,65	0,08	Ordered	Inversion	660,500000000001	1,267
1	46,754	50	250	0,65	0,09	Ordered	Inversion	707,640000000001	1,669
1	46,754	50	250	0,65	0,1	Ordered	Inversion	696,560000000001	0,703
1	46,754	50	250	0,65	0,11	Ordered	Inversion	652,000000000001	3,085
1	46,754	50	250	0,65	0,12	Ordered	Inversion	696,560000000001	1,214
1	46,754	50	250	0,7	0,01	Ordered	Inversion	699,820000000001	1,139
1	46,754	50	250	0,7	0,02	Ordered	Inversion	740,400000000001	1,119
1	46,754	50	250	0,7	0,03	Ordered	Inversion	652,000000000001	1,466
1	46,754	50	250	0,7	0,04	Ordered	Inversion	732,380000000001	1,042
1	46,754	50	250	0,7	0,05	Ordered	Inversion	708,180000000001	0,793
1	46,754	50	250	0,7	0,06	Ordered	Inversion	671,580000000001	0,816
1	46,754	50	250	0,7	0,07	Ordered	Inversion	708,320000000001	0,881
1	46,754	50	250	0,7	0,08	Ordered	Inversion	703,800000000001	0,942
1	46,754	50	250	0,7	0,09	Ordered	Inversion	635,040000000001	0,835
1	46,754	50	250	0,7	0,1	Ordered	Inversion	652,000000000001	0,998
1	46,754	50	250	0,7	0,11	Ordered	Inversion	671,780000000001	0,817
1	46,754	50	250	0,7	0,12	Ordered	Inversion	633,140000000001	0,798
1	46,754	50	250	0,75	0,01	Ordered	Inversion	762,220000000002	0,517
1	46,754	50	250	0,75	0,02	Ordered	Inversion	708,660000000001	0,77
1	46,754	50	250	0,75	0,03	Ordered	Inversion	683,880000000001	1,514
1	46,754	50	250	0,75	0,04	Ordered	Inversion	671,920000000001	0,856
1	46,754	50	250	0,75	0,05	Ordered	Inversion	602,600000000001	1,294
1	46,754	50	250	0,75	0,06	Ordered	Inversion	709,000000000001	0,871
1	46,754	50	250	0,75	0,07	Ordered	Inversion	725,140000000001	0,921
1	46,754	50	250	0,75	0,08	Ordered	Inversion	696,900000000001	1,195
1	46,754	50	250	0,75	0,09	Ordered	Inversion	702,440000000001	1,007
1	46,754	50	250	0,75	0,1	Ordered	Inversion	576,940000000001	1,243
1	46,754	50	250	0,75	0,11	Ordered	Inversion	708,180000000001	1,315
1	46,754	50	250	0,75	0,12	Ordered	Inversion	652,000000000001	1,395
1	46,754	50	250	0,8	0,01	Ordered	Inversion	719,400000000001	1,299
1	46,754	50	250	0,8	0,02	Ordered	Inversion	652,000000000001	1,351
1	46,754	50	250	0,8	0,03	Ordered	Inversion	702,780000000001	1,338
1	46,754	50	250	0,8	0,04	Ordered	Inversion	652,000000000001	0,52
1	46,754	50	250	0,8	0,05	Ordered	Inversion	640,580000000001	1,255
1	46,754	50	250	0,8	0,06	Ordered	Inversion	624,640000000001	0,982
1	46,754	50	250	0,8	0,07	Ordered	Inversion	653,260000000001	1,426
1	46,754	50	250	0,8	0,08	Ordered	Inversion	633,140000000001	1,072
1	46,754	50	250	0,8	0,09	Ordered	Inversion	652,000000000001	1,308
1	46,754	50	250	0,8	0,1	Ordered	Inversion	692,380000000001	1,308
1	46,754	50	250	0,8	0,11	Ordered	Inversion	702,440000000001	0,842
1	46,754	50	250	0,8	0,12	Ordered	Inversion	607,000000000001	0,942
1	46,754	50	250	0,85	0,01	Ordered	Inversion	607,000000000001	0,882
1	46,754	50	250	0,85	0,02	Ordered	Inversion	590,520000000001	1,764
1	46,754	50	250	0,85	0,03	Ordered	Inversion	727,180000000001	0,937
1	46,754	50	250	0,85	0,04	Ordered	Inversion	713,180000000001	1,517
1	46,754	50	250	0,85	0,05	Ordered	Inversion	652,000000000001	2,159
1	46,754	50	250	0,85	0,06	Ordered	Inversion	682,860000000001	1,327
1	46,754	50	250	0,85	0,07	Ordered	Inversion	709,000000000001	0,547
1	46,754	50	250	0,85	0,08	Ordered	Inversion	664,880000000002	1,011
1	46,754	50	250	0,85	0,09	Ordered	Inversion	692,380000000001	1,223
1	46,754	50	250	0,85	0,1	Ordered	Inversion	725,480000000001	1,295
1	46,754	50	250	0,85	0,11	Ordered	Inversion	709,000000000001	1,709
1	46,754	50	250	0,85	0,12	Ordered	Inversion	663,080000000001	1,491
1	46,754	50	250	0,9	0,01	Ordered	Inversion	645,440000000001	0,825
1	46,754	50	250	0,9	0,02	Ordered	Inversion	665,700000000001	1,304
1	46,754	50	250	0,9	0,03	Ordered	Inversion	683,880000000001	1,432
1	46,754	50	250	0,9	0,04	Ordered	Inversion	692,380000000001	1,183
1	46,754	50	250	0,9	0,05	Ordered	Inversion	704,680000000001	1,275
1	46,754	50	250	0,9	0,06	Ordered	Inversion	660,500000000001	2,261
1	46,754	50	250	0,9	0,07	Ordered	Inversion	671,580000000001	1,462
1	46,754	50	250	0,9	0,08	Ordered	Inversion	698,800000000001	0,562
1	46,754	50	250	0,9	0,09	Ordered	Inversion	694,620000000001	1,532
1	46,754	50	250	0,9	0,1	Ordered	Inversion	704,000000000001	1,278
1	46,754	50	250	0,9	0,11	Ordered	Inversion	635,040000000001	1,337
1	46,754	50	250	0,9	0,12	Ordered	Inversion	734,320000000001	0,907
1	46,754	50	300	0,6	0,01	Ordered	Inversion	637,28	1,575
1	46,754	50	300	0,6	0,02	Ordered	Inversion	762,760000000001	0,722
1	46,754	50	300	0,6	0,03	Ordered	Inversion	582,02	2,199
1	46,754	50	300	0,6	0,04	Ordered	Inversion	702,440000000001	1,175
1	46,754	50	300	0,6	0,05	Ordered	Inversion	675,760000000001	2,124
1	46,754	50	300	0,6	0,06	Ordered	Inversion	683,880000000001	0,959
1	46,754	50	300	0,6	0,07	Ordered	Inversion	723,440000000002	0,86
1	46,754	50	300	0,6	0,08	Ordered	Inversion	714,200000000001	1,106
1	46,754	50	300	0,6	0,09	Ordered	Inversion	663,080000000001	1,069
1	46,754	50	300	0,6	0,1	Ordered	Inversion	671,580000000001	2,114
1	46,754	50	300	0,6	0,11	Ordered	Inversion	675,760000000001	1,336
1	46,754	50	300	0,6	0,12	Ordered	Inversion	702,440000000001	1,744
1	46,754	50	300	0,65	0,01	Ordered	Inversion	638,680000000001	1,533
1	46,754	50	300	0,65	0,02	Ordered	Inversion	610,980000000001	1,978
1	46,754	50	300	0,65	0,03	Ordered	Inversion	663,660000000001	0,938
1	46,754	50	300	0,65	0,04	Ordered	Inversion	707,640000000001	1,914
1	46,754	50	300	0,65	0,05	Ordered	Inversion	718,920000000001	1,446
1	46,754	50	300	0,65	0,06	Ordered	Inversion	702,440000000001	2,129
1	46,754	50	300	0,65	0,07	Ordered	Inversion	707,980000000001	1,035
1	46,754	50	300	0,65	0,08	Ordered	Inversion	670,900000000001	1,621
1	46,754	50	300	0,65	0,09	Ordered	Inversion	663,080000000001	1,231
1	46,754	50	300	0,65	0,1	Ordered	Inversion	696,900000000001	2,236
1	46,754	50	300	0,65	0,11	Ordered	Inversion	633,140000000001	0,998
1	46,754	50	300	0,65	0,12	Ordered	Inversion	703,460000000001	1,019
1	46,754	50	300	0,7	0,01	Ordered	Inversion	704,000000000001	2,141
1	46,754	50	300	0,7	0,02	Ordered	Inversion	676,780000000001	1,387
1	46,754	50	300	0,7	0,03	Ordered	Inversion	693,940000000001	1,167
1	46,754	50	300	0,7	0,04	Ordered	Inversion	723,440000000002	1,381
1	46,754	50	300	0,7	0,05	Ordered	Inversion	683,880000000001	1,36
1	46,754	50	300	0,7	0,06	Ordered	Inversion	683,000000000001	2,05
1	46,754	50	300	0,7	0,07	Ordered	Inversion	638,340000000001	1,308
1	46,754	50	300	0,7	0,08	Ordered	Inversion	652,000000000001	2,486
1	46,754	50	300	0,7	0,09	Ordered	Inversion	709,000000000001	1,915
1	46,754	50	300	0,7	0,1	Ordered	Inversion	633,140000000001	1,26
1	46,754	50	300	0,7	0,11	Ordered	Inversion	683,880000000001	1,427
1	46,754	50	300	0,7	0,12	Ordered	Inversion	662,400000000001	0,63
1	46,754	50	300	0,75	0,01	Ordered	Inversion	660,500000000001	1,472
1	46,754	50	300	0,75	0,02	Ordered	Inversion	693,600000000001	2,209
1	46,754	50	300	0,75	0,03	Ordered	Inversion	590,520000000001	1,312
1	46,754	50	300	0,75	0,04	Ordered	Inversion	624,640000000001	1,83
1	46,754	50	300	0,75	0,05	Ordered	Inversion	696,560000000002	1,957
1	46,754	50	300	0,75	0,06	Ordered	Inversion	683,880000000001	1,126
1	46,754	50	300	0,75	0,07	Ordered	Inversion	712,500000000001	1,106
1	46,754	50	300	0,75	0,08	Ordered	Inversion	663,080000000001	2,285
1	46,754	50	300	0,75	0,09	Ordered	Inversion	652,000000000001	1,15
1	46,754	50	300	0,75	0,1	Ordered	Inversion	633,140000000001	1,559
1	46,754	50	300	0,75	0,11	Ordered	Inversion	703,800000000001	0,835
1	46,754	50	300	0,75	0,12	Ordered	Inversion	671,920000000001	0,893
1	46,754	50	300	0,8	0,01	Ordered	Inversion	688,740000000001	1,507
1	46,754	50	300	0,8	0,02	Ordered	Inversion	689,420000000001	1,738
1	46,754	50	300	0,8	0,03	Ordered	Inversion	590,520000000001	1,121
1	46,754	50	300	0,8	0,04	Ordered	Inversion	700,500000000001	1,769
1	46,754	50	300	0,8	0,05	Ordered	Inversion	693,600000000001	1,454
1	46,754	50	300	0,8	0,06	Ordered	Inversion	661,520000000001	2,578
1	46,754	50	300	0,8	0,07	Ordered	Inversion	652,000000000001	1,741
1	46,754	50	300	0,8	0,08	Ordered	Inversion	683,880000000001	1,358
1	46,754	50	300	0,8	0,09	Ordered	Inversion	652,000000000001	1,493
1	46,754	50	300	0,8	0,1	Ordered	Inversion	700,500000000001	1,513
1	46,754	50	300	0,8	0,11	Ordered	Inversion	663,080000000001	0,852
1	46,754	50	300	0,8	0,12	Ordered	Inversion	709,000000000001	1,198
1	46,754	50	300	0,85	0,01	Ordered	Inversion	686,840000000001	0,992
1	46,754	50	300	0,85	0,02	Ordered	Inversion	660,500000000001	1,163
1	46,754	50	300	0,85	0,03	Ordered	Inversion	660,500000000001	1,547
1	46,754	50	300	0,85	0,04	Ordered	Inversion	696,560000000001	1,816
1	46,754	50	300	0,85	0,05	Ordered	Inversion	701,760000000001	2,452
1	46,754	50	300	0,85	0,06	Ordered	Inversion	696,560000000002	1,75
1	46,754	50	300	0,85	0,07	Ordered	Inversion	692,380000000001	2,586
1	46,754	50	300	0,85	0,08	Ordered	Inversion	634,700000000001	1,229
1	46,754	50	300	0,85	0,09	Ordered	Inversion	701,420000000001	1,319
1	46,754	50	300	0,85	0,1	Ordered	Inversion	696,560000000001	1,427
1	46,754	50	300	0,85	0,11	Ordered	Inversion	692,380000000001	1,022
1	46,754	50	300	0,85	0,12	Ordered	Inversion	649,620000000001	1,403
1	46,754	50	300	0,9	0,01	Ordered	Inversion	728,440000000001	1,3
1	46,754	50	300	0,9	0,02	Ordered	Inversion	734,520000000002	2,097
1	46,754	50	300	0,9	0,03	Ordered	Inversion	725,620000000001	1,733
1	46,754	50	300	0,9	0,04	Ordered	Inversion	700,500000000001	0,951
1	46,754	50	300	0,9	0,05	Ordered	Inversion	660,500000000001	2,235
1	46,754	50	300	0,9	0,06	Ordered	Inversion	703,320000000001	1,893
1	46,754	50	300	0,9	0,07	Ordered	Inversion	674,360000000001	1,713
1	46,754	50	300	0,9	0,08	Ordered	Inversion	709,000000000001	1,148
1	46,754	50	300	0,9	0,09	Ordered	Inversion	674,360000000001	1,55
1	46,754	50	300	0,9	0,1	Ordered	Inversion	671,580000000001	1,845
1	46,754	50	300	0,9	0,11	Ordered	Inversion	633,140000000001	1,384
1	46,754	50	300	0,9	0,12	Ordered	Inversion	663,080000000001	0,953
1	46,754	50	350	0,6	0,01	Ordered	Inversion	759,940000000001	1,544
1	46,754	50	350	0,6	0,02	Ordered	Inversion	713,180000000001	1,932
1	46,754	50	350	0,6	0,03	Ordered	Inversion	723,240000000002	1,747
1	46,754	50	350	0,6	0,04	Ordered	Inversion	707,300000000001	2,768
1	46,754	50	350	0,6	0,05	Ordered	Inversion	729,660000000002	2,318
1	46,754	50	350	0,6	0,06	Ordered	Inversion	633,140000000001	4,099
1	46,754	50	350	0,6	0,07	Ordered	Inversion	644,420000000001	1,309
1	46,754	50	350	0,6	0,08	Ordered	Inversion	707,980000000001	2,059
1	46,754	50	350	0,6	0,09	Ordered	Inversion	733,840000000001	1,209
1	46,754	50	350	0,6	0,1	Ordered	Inversion	702,440000000002	1,038
1	46,754	50	350	0,6	0,11	Ordered	Inversion	671,580000000001	2,29
1	46,754	50	350	0,6	0,12	Ordered	Inversion	681,640000000001	1,549
1	46,754	50	350	0,65	0,01	Ordered	Inversion	728,400000000001	1,749
1	46,754	50	350	0,65	0,02	Ordered	Inversion	652,000000000001	2,112
1	46,754	50	350	0,65	0,03	Ordered	Inversion	669,200000000001	1,371
1	46,754	50	350	0,65	0,04	Ordered	Inversion	702,440000000002	1,565
1	46,754	50	350	0,65	0,05	Ordered	Inversion	653,600000000001	1,121
1	46,754	50	350	0,65	0,06	Ordered	Inversion	624,640000000001	1,953
1	46,754	50	350	0,65	0,07	Ordered	Inversion	692,380000000001	1,994
1	46,754	50	350	0,65	0,08	Ordered	Inversion	700,500000000001	1,313
1	46,754	50	350	0,65	0,09	Ordered	Inversion	703,460000000001	1,886
1	46,754	50	350	0,65	0,1	Ordered	Inversion	663,660000000001	2,735
1	46,754	50	350	0,65	0,11	Ordered	Inversion	683,000000000001	0,814
1	46,754	50	350	0,65	0,12	Ordered	Inversion	700,500000000001	1,292
1	46,754	50	350	0,7	0,01	Ordered	Inversion	720,280000000001	1,344
1	46,754	50	350	0,7	0,02	Ordered	Inversion	730,680000000001	1,698
1	46,754	50	350	0,7	0,03	Ordered	Inversion	674,360000000001	1,217
1	46,754	50	350	0,7	0,04	Ordered	Inversion	675,760000000001	1,142
1	46,754	50	350	0,7	0,05	Ordered	Inversion	702,440000000001	1,841
1	46,754	50	350	0,7	0,06	Ordered	Inversion	724,260000000001	1,76
1	46,754	50	350	0,7	0,07	Ordered	Inversion	652,000000000001	1,709
1	46,754	50	350	0,7	0,08	Ordered	Inversion	683,880000000001	1,965
1	46,754	50	350	0,7	0,09	Ordered	Inversion	702,440000000001	1,086
1	46,754	50	350	0,7	0,1	Ordered	Inversion	702,440000000001	1,709
1	46,754	50	350	0,7	0,11	Ordered	Inversion	652,000000000001	3,482
1	46,754	50	350	0,7	0,12	Ordered	Inversion	704,340000000001	1,235
1	46,754	50	350	0,75	0,01	Ordered	Inversion	710,900000000001	1,916
1	46,754	50	350	0,75	0,02	Ordered	Inversion	660,500000000001	1,061
1	46,754	50	350	0,75	0,03	Ordered	Inversion	692,380000000001	1,366
1	46,754	50	350	0,75	0,04	Ordered	Inversion	712,840000000002	1,595
1	46,754	50	350	0,75	0,05	Ordered	Inversion	674,360000000001	1,966
1	46,754	50	350	0,75	0,06	Ordered	Inversion	704,340000000001	2,16
1	46,754	50	350	0,75	0,07	Ordered	Inversion	709,000000000001	2,214
1	46,754	50	350	0,75	0,08	Ordered	Inversion	696,560000000001	2,253
1	46,754	50	350	0,75	0,09	Ordered	Inversion	703,460000000001	2,009
1	46,754	50	350	0,75	0,1	Ordered	Inversion	671,580000000001	1,485
1	46,754	50	350	0,75	0,11	Ordered	Inversion	702,440000000001	1,622
1	46,754	50	350	0,75	0,12	Ordered	Inversion	633,140000000001	1,478
1	46,754	50	350	0,8	0,01	Ordered	Inversion	648,740000000001	0,856
1	46,754	50	350	0,8	0,02	Ordered	Inversion	707,640000000002	1,464
1	46,754	50	350	0,8	0,03	Ordered	Inversion	714,400000000001	1,151
1	46,754	50	350	0,8	0,04	Ordered	Inversion	677,120000000001	2,261
1	46,754	50	350	0,8	0,05	Ordered	Inversion	713,380000000001	0,755
1	46,754	50	350	0,8	0,06	Ordered	Inversion	652,000000000001	1,463
1	46,754	50	350	0,8	0,07	Ordered	Inversion	615,840000000001	1,388
1	46,754	50	350	0,8	0,08	Ordered	Inversion	671,580000000001	2,455
1	46,754	50	350	0,8	0,09	Ordered	Inversion	633,140000000001	1,831
1	46,754	50	350	0,8	0,1	Ordered	Inversion	692,380000000001	2,003
1	46,754	50	350	0,8	0,11	Ordered	Inversion	692,380000000001	1,302
1	46,754	50	350	0,8	0,12	Ordered	Inversion	671,580000000001	1,182
1	46,754	50	350	0,85	0,01	Ordered	Inversion	742,640000000001	2,113
1	46,754	50	350	0,85	0,02	Ordered	Inversion	624,640000000001	1,809
1	46,754	50	350	0,85	0,03	Ordered	Inversion	704,340000000001	1,821
1	46,754	50	350	0,85	0,04	Ordered	Inversion	663,660000000001	2,199
1	46,754	50	350	0,85	0,05	Ordered	Inversion	633,140000000001	2,012
1	46,754	50	350	0,85	0,06	Ordered	Inversion	663,080000000001	1,423
1	46,754	50	350	0,85	0,07	Ordered	Inversion	692,380000000001	3,086
1	46,754	50	350	0,85	0,08	Ordered	Inversion	652,000000000001	1,284
1	46,754	50	350	0,85	0,09	Ordered	Inversion	637,28	1,319
1	46,754	50	350	0,85	0,1	Ordered	Inversion	671,580000000001	1,228
1	46,754	50	350	0,85	0,11	Ordered	Inversion	624,640000000001	1,739
1	46,754	50	350	0,85	0,12	Ordered	Inversion	706,960000000001	1,86
1	46,754	50	350	0,9	0,01	Ordered	Inversion	739,520000000002	2,1
1	46,754	50	350	0,9	0,02	Ordered	Inversion	671,580000000001	2,085
1	46,754	50	350	0,9	0,03	Ordered	Inversion	724,800000000001	2,728
1	46,754	50	350	0,9	0,04	Ordered	Inversion	739,480000000001	1,533
1	46,754	50	350	0,9	0,05	Ordered	Inversion	720,280000000001	1,966
1	46,754	50	350	0,9	0,06	Ordered	Inversion	701,520000000001	2,678
1	46,754	50	350	0,9	0,07	Ordered	Inversion	633,140000000001	2,149
1	46,754	50	350	0,9	0,08	Ordered	Inversion	696,560000000002	0,943
1	46,754	50	350	0,9	0,09	Ordered	Inversion	653,260000000001	1,909
1	46,754	50	350	0,9	0,1	Ordered	Inversion	668,480000000001	1,704
1	46,754	50	350	0,9	0,11	Ordered	Inversion	660,500000000001	1,724
1	46,754	50	350	0,9	0,12	Ordered	Inversion	663,080000000001	2,844
1	46,754	50	400	0,6	0,01	Ordered	Inversion	644,760000000001	1,319
1	46,754	50	400	0,6	0,02	Ordered	Inversion	653,260000000001	1,611
1	46,754	50	400	0,6	0,03	Ordered	Inversion	709,200000000001	4,653
1	46,754	50	400	0,6	0,04	Ordered	Inversion	692,380000000001	2,734
1	46,754	50	400	0,6	0,05	Ordered	Inversion	709,000000000001	1,518
1	46,754	50	400	0,6	0,06	Ordered	Inversion	652,000000000001	1,334
1	46,754	50	400	0,6	0,07	Ordered	Inversion	696,900000000001	2,34
1	46,754	50	400	0,6	0,08	Ordered	Inversion	703,800000000001	1,421
1	46,754	50	400	0,6	0,09	Ordered	Inversion	683,880000000001	1,159
1	46,754	50	400	0,6	0,1	Ordered	Inversion	702,440000000001	2,47
1	46,754	50	400	0,6	0,11	Ordered	Inversion	703,320000000001	1,039
1	46,754	50	400	0,6	0,12	Ordered	Inversion	652,000000000001	1,077
1	46,754	50	400	0,65	0,01	Ordered	Inversion	624,640000000001	0,864
1	46,754	50	400	0,65	0,02	Ordered	Inversion	634,700000000001	3,486
1	46,754	50	400	0,65	0,03	Ordered	Inversion	725,140000000001	1,01
1	46,754	50	400	0,65	0,04	Ordered	Inversion	624,640000000001	2,975
1	46,754	50	400	0,65	0,05	Ordered	Inversion	708,180000000001	1,299
1	46,754	50	400	0,65	0,06	Ordered	Inversion	696,560000000001	1,465
1	46,754	50	400	0,65	0,07	Ordered	Inversion	733,260000000001	0,975
1	46,754	50	400	0,65	0,08	Ordered	Inversion	696,560000000001	2,438
1	46,754	50	400	0,65	0,09	Ordered	Inversion	633,140000000001	1,989
1	46,754	50	400	0,65	0,1	Ordered	Inversion	663,080000000001	1,679
1	46,754	50	400	0,65	0,11	Ordered	Inversion	703,460000000001	1,628
1	46,754	50	400	0,65	0,12	Ordered	Inversion	696,900000000001	1,554
1	46,754	50	400	0,7	0,01	Ordered	Inversion	712,840000000002	1,968
1	46,754	50	400	0,7	0,02	Ordered	Inversion	713,040000000001	3,56
1	46,754	50	400	0,7	0,03	Ordered	Inversion	660,500000000001	0,988
1	46,754	50	400	0,7	0,04	Ordered	Inversion	692,380000000001	1,509
1	46,754	50	400	0,7	0,05	Ordered	Inversion	709,000000000001	1,947
1	46,754	50	400	0,7	0,06	Ordered	Inversion	653,260000000001	0,973
1	46,754	50	400	0,7	0,07	Ordered	Inversion	702,440000000001	3,16
1	46,754	50	400	0,7	0,08	Ordered	Inversion	675,760000000001	2,142
1	46,754	50	400	0,7	0,09	Ordered	Inversion	624,640000000001	1,852
1	46,754	50	400	0,7	0,1	Ordered	Inversion	660,500000000001	1,946
1	46,754	50	400	0,7	0,11	Ordered	Inversion	624,640000000001	1,647
1	46,754	50	400	0,7	0,12	Ordered	Inversion	660,500000000001	1,372
1	46,754	50	400	0,75	0,01	Ordered	Inversion	635,720000000001	1,087
1	46,754	50	400	0,75	0,02	Ordered	Inversion	624,640000000001	2,806
1	46,754	50	400	0,75	0,03	Ordered	Inversion	671,580000000001	1,592
1	46,754	50	400	0,75	0,04	Ordered	Inversion	700,500000000001	3,504
1	46,754	50	400	0,75	0,05	Ordered	Inversion	624,640000000001	1,205
1	46,754	50	400	0,75	0,06	Ordered	Inversion	702,440000000001	1,753
1	46,754	50	400	0,75	0,07	Ordered	Inversion	703,660000000001	1,981
1	46,754	50	400	0,75	0,08	Ordered	Inversion	696,560000000001	2,112
1	46,754	50	400	0,75	0,09	Ordered	Inversion	703,460000000001	2,007
1	46,754	50	400	0,75	0,1	Ordered	Inversion	661,520000000001	2,153
1	46,754	50	400	0,75	0,11	Ordered	Inversion	709,000000000001	2,692
1	46,754	50	400	0,75	0,12	Ordered	Inversion	683,880000000001	1,588
1	46,754	50	400	0,8	0,01	Ordered	Inversion	741,080000000001	2,651
1	46,754	50	400	0,8	0,02	Ordered	Inversion	644,420000000001	3,35
1	46,754	50	400	0,8	0,03	Ordered	Inversion	660,500000000001	0,791
1	46,754	50	400	0,8	0,04	Ordered	Inversion	663,080000000001	3,796
1	46,754	50	400	0,8	0,05	Ordered	Inversion	663,62	1,961
1	46,754	50	400	0,8	0,06	Ordered	Inversion	702,440000000001	2,579
1	46,754	50	400	0,8	0,07	Ordered	Inversion	686,840000000001	2,257
1	46,754	50	400	0,8	0,08	Ordered	Inversion	683,880000000001	2,601
1	46,754	50	400	0,8	0,09	Ordered	Inversion	663,62	1,933
1	46,754	50	400	0,8	0,1	Ordered	Inversion	663,080000000001	3,214
1	46,754	50	400	0,8	0,11	Ordered	Inversion	607,000000000001	2,451
1	46,754	50	400	0,8	0,12	Ordered	Inversion	697,920000000001	2,717
1	46,754	50	400	0,85	0,01	Ordered	Inversion	706,280000000001	1,313
1	46,754	50	400	0,85	0,02	Ordered	Inversion	633,140000000001	3,005
1	46,754	50	400	0,85	0,03	Ordered	Inversion	615,840000000001	3,113
1	46,754	50	400	0,85	0,04	Ordered	Inversion	660,500000000001	2,491
1	46,754	50	400	0,85	0,05	Ordered	Inversion	692,380000000001	2,262
1	46,754	50	400	0,85	0,06	Ordered	Inversion	702,440000000001	2,258
1	46,754	50	400	0,85	0,07	Ordered	Inversion	683,880000000001	1,079
1	46,754	50	400	0,85	0,08	Ordered	Inversion	663,080000000001	2,522
1	46,754	50	400	0,85	0,09	Ordered	Inversion	624,640000000001	1,959
1	46,754	50	400	0,85	0,1	Ordered	Inversion	702,440000000002	1,763
1	46,754	50	400	0,85	0,11	Ordered	Inversion	671,580000000001	1,64
1	46,754	50	400	0,85	0,12	Ordered	Inversion	671,580000000001	1,835
1	46,754	50	400	0,9	0,01	Ordered	Inversion	653,940000000001	2,019
1	46,754	50	400	0,9	0,02	Ordered	Inversion	726,840000000001	2,338
1	46,754	50	400	0,9	0,03	Ordered	Inversion	644,560000000001	3,108
1	46,754	50	400	0,9	0,04	Ordered	Inversion	711,920000000001	1,425
1	46,754	50	400	0,9	0,05	Ordered	Inversion	665,700000000001	2,733
1	46,754	50	400	0,9	0,06	Ordered	Inversion	660,500000000001	1,707
1	46,754	50	400	0,9	0,07	Ordered	Inversion	720,280000000001	2,986
1	46,754	50	400	0,9	0,08	Ordered	Inversion	633,140000000001	1,763
1	46,754	50	400	0,9	0,09	Ordered	Inversion	671,580000000001	2,67
1	46,754	50	400	0,9	0,1	Ordered	Inversion	723,580000000001	1,707
1	46,754	50	400	0,9	0,11	Ordered	Inversion	660,500000000001	4,255
1	46,754	50	400	0,9	0,12	Ordered	Inversion	700,500000000001	3,546
1	46,754	50	450	0,6	0,01	Ordered	Inversion	782,680000000001	2,684
1	46,754	50	450	0,6	0,02	Ordered	Inversion	696,560000000002	1,978
1	46,754	50	450	0,6	0,03	Ordered	Inversion	731,020000000001	2,946
1	46,754	50	450	0,6	0,04	Ordered	Inversion	709,000000000001	1,625
1	46,754	50	450	0,6	0,05	Ordered	Inversion	624,640000000001	2,438
1	46,754	50	450	0,6	0,06	Ordered	Inversion	652,000000000001	2,909
1	46,754	50	450	0,6	0,07	Ordered	Inversion	703,800000000001	1,62
