2017-09-03 21:34:53:3333	../../../files/testListWithPickListSize025.txt
InstanceNumber	DistanceMatrixRunningTime	GACycleSwapTotalDistance	GACycleSwapRunningTime	GACycleInversionTotalDistance	GACycleInversionRunningTime	GAOrderedSwapTotalDistance	GAOrderedSwapRunningTime	GAOrderedInversionTotalDistance	GAOrderedInversionRunningTime	GAPMXSwapTotalDistance	GAPMXSwapRunningTime	GAPMXInversionTotalDistance	GAPMXInversionRunningTime	SShapeTravelledTotalDistance	SShapeRunningTime	LargestGapTravelledTotalDistance	LargestGapRunningTime
163	204,295	1512,64	62,279	787,920000000001	101,431	1046,08	10,621	1014,78	7,887	1310,12	11,986	954,860000000001	16,639	1562,6	0,001	1251,78	0,001
164	200,055	1004,14	58,698	797,100000000001	84,382	1385,94	8,604	762,620000000001	13,817	1201,84	13,29	1029,02	17,646	1397,5	0,001	1225,1	0,001
165	206,745	1208,6	37,119	807,120000000001	50,611	1141,82	12,628	870,880000000001	8,104	1135,26	13,173	983,180000000001	20,391	1469,58	0,001	1230,98	0,001
166	201,801	1307,3	32,981	1089,28	66,97	1172	8,362	1019,78	9,003	1300,4	19,286	1206,7	14,527	1529,36	0,001	1290,22	0,001
167	202,464	1316,68	30,397	890,440000000001	52,314	1165,46	7,724	1201,44	12,896	1365,28	16,122	835,980000000001	15,109	1430,26	0,001	1197,4	0,001
168	214,452	1437,5	28,901	813,4	50,245	970,040000000001	9,642	746,52	11,254	1013,18	23,793	892,840000000001	22,984	1368,78	0,001	1199,1	0,001
169	201,677	1151,3	29,968	1055,22	61,658	1138,42	10,083	988,880000000002	7,952	1454,32	10,896	944,300000000001	18,006	1564,44	0,001	1165,52	0,001
170	204,429	1405,14	23,982	1055,02	57,168	1234,64	7,108	1025,66	10,586	1211,86	18,582	973,620000000001	16,621	1452,08	0,001	1187,34	0,001
171	196,377	1204,22	37,568	1124,32	39,43	1219,58	12,206	907,760000000001	14,151	1161,84	12,169	953,300000000001	24,606	1370	0,001	1225,44	0,002
172	198,675	1192,7	48,851	1095,78	61,535	1021,38	10,735	1129,42	7,595	1414,84	19,951	983,520000000001	23,53	1507,68	0,001	1402,82	0,001
173	191,091	1358,1	38,21	945,920000000001	44,734	1059,64	8,402	872,140000000001	14,045	1302,2	20,05	996,460000000001	15,675	1535,04	0,001	1184,96	0,001
174	209,162	1340,54	26,02	918,360000000001	38,426	1181,86	9,94	927,980000000001	13,867	1279,6	13,515	977,360000000001	15,444	1447,08	0,001	1226,12	0,001
175	197,143	1062,42	24,851	951,940000000002	52,435	1048,86	12,968	746,660000000001	6,436	1231,54	16,927	879,240000000001	15,429	1496,8	0,001	1159,3	0,001
176	210,621	1180,62	38,348	972,740000000001	39,795	976,140000000001	9,089	910,880000000001	9,851	1025,28	15,978	922,000000000001	14,72	1341,42	0,001	1154,1	0,001
177	197,909	1128,8	34,202	1061,92	63,008	982,120000000001	10,351	997,480000000001	8,799	776,020000000001	13,21	857,900000000001	14,389	1381,42	0,001	1092,82	0,001
178	203,702	1193,64	34,156	893,580000000001	68,192	1015,04	8,337	703,02	8,219	1120,1	15,992	836,620000000001	21,092	1514,24	0,001	1241,72	0,001
179	182,77	1307,54	54,944	992,280000000001	42,457	1213,74	12,061	1250,34	7,787	1274,88	23,911	1096,32	14,04	1512,88	0	1230,98	0,001
180	208,708	1073,34	23,271	1169,76	76,422	1314,68	5,149	1102,06	13,477	1378,9	23,438	1075,38	14,715	1551,66	0,001	1308,2	0,001
181	212,619	1198,96	42,442	1106,18	85,474	1218,62	8,6	966,140000000001	12,803	1172,78	15,823	980,720000000001	13,68	1408,44	0,001	1220,92	0,001
182	205,282	1313,76	37,98	916,580000000001	57,641	963,020000000001	13,016	990,140000000001	19,274	1162,72	17,165	944,120000000001	19,716	1410,14	0,001	1188,7	0,001
183	157,297	1051,28	30,838	984,020000000001	50,438	1081,08	9,065	932,240000000001	11,749	1086,66	14,57	1093,8	19,711	1391,48	0,001	1186,66	0,001
184	226,894	1173,42	27,57	969,780000000001	72,861	1210,78	10,485	1040,44	12,174	1157,52	15,724	992,620000000001	16,93	1481	0,001	1144,04	0,001
185	228,109	1390,58	35,289	913,180000000001	64,781	1189,3	7,341	926,140000000001	8,983	1219,26	22,183	952,080000000002	16,487	1304	0	1176,6	0,001
186	187,44	1149,38	35,405	865,000000000001	54,21	1126,7	8,339	995,580000000002	10,095	1074,66	17,908	999,040000000001	15,221	1474,92	0,001	1215,38	0,001
187	212,73	1185,44	24,834	970,940000000001	50,334	1059,62	13,074	844,200000000001	8,724	1102,08	13,242	985,860000000002	27,445	1314,74	0,001	1225,1	0,001
188	181,941	1159,08	36,601	1008,22	59,4	1345,06	7,259	1052,34	8,055	1309,06	14,064	948,980000000001	13,666	1562,26	0,001	1313,06	0,001
189	207,307	1144,88	34,048	1029,7	57,626	1219,78	11,188	928,760000000001	13,17	1385,06	20,154	1165,48	17,654	1457,82	0,001	1296,44	0,001
190	207,474	1061,98	46,271	952,840000000001	59,284	1140,5	11,887	890,900000000001	12,613	1204,48	15,416	860,160000000001	13,286	1431,08	0	1258,34	0,001
191	206,134	1201,94	24,66	983,040000000001	39,363	1076,06	8,822	1071	7,643	1275,26	18,49	1048,02	14,543	1491,4	0,001	1208,14	0,001
192	193,279	1229,36	62,571	894,400000000001	58,584	1009,34	9,884	1081,36	5,762	1055,38	16,343	1034,02	19,365	1424,38	0,001	1225,1	0,001
193	205,998	1150,62	34,559	1067,56	61,996	1048,08	8,751	991,800000000001	6,512	1264,1	13,824	942,760000000001	16,841	1540,1	0,001	1229,62	0,001
194	196,842	1077,96	35,122	993,300000000001	74,028	1119,76	11,743	1024,84	9,89	1167	24,346	1028,68	18,409	1562,6	0,001	1246,24	0,001
195	200,267	1018,86	44,09	1119,56	33,675	1232,56	7,26	1007,58	6,905	1495,52	12,587	1046,64	20,113	1380,4	0,001	1163,82	0,001
196	195,331	1336,14	28,121	945,120000000001	55,75	1184,98	10,085	1167,18	9,546	1272,76	14,795	1091,8	16,287	1552	0,001	1281,96	0,001
197	204,705	1196,1	32,001	881,080000000001	49,22	1146,76	10,18	1067,46	8,119	1283,38	12,477	883,380000000001	29,115	1496,26	0,001	1163,14	0,001
198	192,099	1139,44	23,805	1012,2	73,444	1217,34	7,745	911,020000000001	12,99	1189,16	17,806	1030,72	14,567	1612,46	0,001	1219,22	0,001
199	184,44	1317,22	18,13	1040,92	66,714	1288,92	8,361	953,440000000001	8,016	1272,36	15,571	914,860000000001	11,028	1397,5	0,001	1183,84	0,002
200	196,196	1227,46	42,33	892,260000000001	53,033	1102,16	8,748	871,420000000001	7,214	897,080000000001	11,54	964,000000000002	13,621	1375,2	0,001	1053,7	0,001
201	188,006	1119,28	40,31	901,100000000001	62,794	1215,48	9,144	1054,38	8,131	1128,26	13,524	877,580000000001	10,48	1293,4	0	1138,5	0,001
202	179,562	1206,14	26,343	692,28	43,211	1002,4	8,1	1062,56	11,968	924,340000000001	10,281	776,720000000001	19,803	1369,46	0,001	1253,48	0,001
203	163,068	1370	40,843	897,080000000001	47,71	1149,36	9,033	842,720000000001	9,932	1297,56	15,676	1165,88	12,006	1513,42	0,001	1290,9	0,001
204	193,559	1313,1	22,346	918,020000000001	54,659	1016,32	8,472	1000,44	8,727	1349,1	11,412	766,640000000001	14,416	1562,94	0,001	1191,86	0,001
205	197,416	1238,92	24,46	905,520000000001	75,847	1038,06	11,553	1131,78	8,72	1268,32	12,343	900,660000000001	20,023	1524,5	0,001	1148,56	0,001
206	105,087	1393,62	27,279	914,380000000001	48,236	1118,84	4,809	919,720000000001	10,447	1299,04	15,715	949,700000000002	15,522	1386,42	0	1158,96	0,001
207	103,208	1330,86	39,258	922,400000000001	47,295	1054,4	5,971	940,520000000001	9,508	1111,94	13,888	1039,96	19,23	1435,8	0,002	1077,9	0,001
208	104,027	1351,86	28,709	988,340000000001	34,674	1040,2	7,117	983,340000000002	5,412	1074,12	12,561	846,860000000001	15,642	1618,2	0,001	1202,94	0,002
209	103,31	1089,68	37,322	858,980000000001	64,716	1158,44	8,612	772,66	7,665	1168,16	14,17	1004,04	15,223	1430,8	0,001	1116,34	0,001
210	125,94	1150,9	28,883	1032,84	48,606	1239,02	13,782	1012,68	9,37	1221,52	11,183	734,580000000001	17,066	1497,28	0,001	1198,42	0,001
211	152,591	1216,32	41,747	1015,6	50,245	1366,3	5,986	958,900000000001	6,74	1477,98	17,174	960,420000000001	13,829	1369,46	0,001	1192,88	0,001
212	173,626	1404,6	32,86	931,240000000001	69,057	1102,9	13,235	1035,04	7,231	1230,08	9,324	969,440000000002	17,425	1518,62	0	1257,32	0,001
213	128,06	1165,32	34,615	1083,74	46,678	1056,28	8,752	1041,46	9,734	1125,44	16,576	1096,72	26,898	1502,82	0,001	1131,26	0,001
214	106,823	1074,32	36,889	984,360000000001	64,679	1054,88	6,315	877,640000000001	9,88	1072,38	21,363	745,300000000001	18,167	1485,52	0,001	1225,44	0,001
215	184,65	1244,08	34,917	1110,08	47,999	1230,42	5,745	1064,84	11,967	1288,44	12,021	1127,04	15,517	1573,68	0,001	1334,54	0,001
216	199,292	1057,04	30,851	1003,84	62,44	1163,84	10,649	926,240000000001	11,705	1341,9	18,767	902,660000000001	15,252	1435,46	0,001	1248,28	0,001
217	211,837	1198,74	51,855	950,140000000001	55,149	931,220000000001	10,811	965,640000000002	12,056	1053,5	16,783	974,920000000001	30,052	1451,6	0,001	1225,1	0,001
218	213,697	955,100000000001	65,673	818,140000000001	70,608	695,580000000001	9,096	955,820000000001	10,172	925,900000000001	12,354	831,020000000002	15,946	1491,4	0,001	1193,22	0,001
219	214,463	1048,24	30,474	842,500000000001	53,164	1164,66	8,091	947,520000000002	8,54	1200,92	21,022	857,120000000001	14,957	1574,7	0,001	1201,92	0,001
220	188,079	1178,06	35,365	903,240000000001	48,942	967,460000000001	13,557	881,080000000001	18,325	1224,54	15,727	914,860000000001	15,525	1491,4	0,001	1170,04	0,001
221	207,061	1048,9	31,483	1060,22	47,509	950,780000000001	12,984	899,740000000001	11,236	1294,2	19,699	919,040000000002	15,361	1495,92	0,001	1201,24	0,001
222	189,183	1410,28	26,102	888,660000000001	52,074	1039,08	12,554	1003,5	8,099	1268,32	18,582	927,100000000001	16,034	1398,52	0,001	1120,52	0,001
223	193,441	1265,2	24,659	889,780000000001	53,792	1103,72	9,025	934,540000000001	8,949	1257,98	25,16	1001,6	19,054	1370,48	0,001	1204,3	0,001
224	189,398	1206,9	35,577	1039,96	58,948	1097,16	9,958	1092,68	11,684	1222,16	20,514	1064,94	17,696	1574,36	0,001	1213,68	0,001
225	162,958	1424,96	21,901	1044,86	54,511	1211,46	7,526	1119,7	8,65	1034,86	10,791	947,52	33,512	1413,98	0,001	1286,72	0,002
226	169,797	1136,32	33,475	971,620000000001	76,095	1223,7	6,924	1141,52	8,186	1160,68	15	954,180000000001	18,107	1518,76	0,001	1247,26	0,001
227	184,016	1300,96	41,826	1167,92	73,899	1050,06	9,902	1127,9	10,174	1374,42	12,721	1084,46	14,01	1446,54	0,001	1235,84	0,001
228	186,828	1371,5	34,904	971,860000000001	34,928	1433,36	10,722	1113,68	10,881	1089,2	15,079	1005,64	11,312	1441,34	0,001	1202,26	0,001
229	189,371	1124,18	43,894	962,340000000001	75,189	962,740000000001	7,445	919,680000000001	8,105	1217,26	12,119	1025,42	17,584	1425,6	0,001	1175,58	0,001
230	192,152	1214,42	25,276	1140,22	50,924	1036,5	4,91	1078	8,337	1324,8	17,694	1039,56	14,125	1354,4	0,001	1221,6	0,001
231	143,076	1326,68	24,9	1053,68	55,74	1069,08	9,428	1130,64	11,095	1270,08	14,002	1045,78	24,444	1480,12	0,001	1185,64	0,001
232	102,73	1443,58	26,071	1005,58	42,256	1162,96	7,833	949,320000000001	12,461	1079,32	17,3	1104,08	16,916	1578,74	0,001	1246,92	0,001
233	102,895	835,280000000001	26,692	908,980000000001	42,881	583,980000000001	5,059	964,180000000001	12,267	1067,7	10,92	907,040000000001	15,691	1341,42	0,001	1129,9	0,001
234	100,305	1126,32	27,899	960,060000000001	47,871	1219,82	8,637	991,740000000001	6,403	1376,94	11,191	1010,84	15,119	1485,66	0,001	1246,92	0,001
235	100,854	1107,42	39,557	1167,22	45,383	1069,64	6,95	973,960000000001	10,828	1293,46	16,917	1032,22	15,28	1420,4	0,001	1209,16	0,001
236	98,318	993,260000000001	27,534	930,460000000001	84,784	804,980000000001	11,583	1008,02	5,205	1112,18	8,796	1065,18	18,267	1562,8	0,001	1256,98	0,001
237	100,393	1337,82	31,595	1128,4	50,485	1189,54	7,685	853,720000000001	8,502	1136,58	11,244	1009,38	15,089	1457,96	0,001	1186,32	0,001
238	102,219	1401,68	18,683	881,280000000001	53,643	1207,48	7,466	973,560000000002	8,616	1285,62	24,576	874,860000000001	13,86	1535,24	0,001	1252,46	0,001
239	102,715	1256,96	27,63	1005,64	49,244	972,360000000001	6,718	1005,78	9,209	1238,24	21,463	913,840000000001	13,847	1557,2	0,001	1198,42	0,002
240	102,981	1316	33,955	903,980000000001	71,688	1229,5	6,849	990,720000000001	12,785	1366,5	9,666	1063,04	16,45	1486,4	0,001	1203,96	0,001
241	103,509	1301,62	24,449	1001,22	56,196	1034,12	6,89	1114,26	10,124	934,460000000001	24,803	960,060000000001	20,985	1446,2	0,001	1264,22	0,001
242	106,111	1040,58	36,123	1062,26	49,111	1082,78	11,63	922,640000000001	23,305	1252,78	12,685	954,180000000002	15,251	1413,64	0,001	1125,38	0,001
243	103,611	1485,86	26,135	887,700000000001	58,957	1292,04	7,392	878,320000000001	8,948	1349,44	16,692	1060,36	23,81	1546,32	0,001	1258,34	0,001
244	103,671	1201,36	26,409	1020,18	44,279	1162,94	10,367	679,84	9,152	1230,16	13,046	984,260000000002	13,635	1530,72	0,001	1170,72	0,001
245	102,959	1188,92	26,87	719,500000000001	61,151	773,300000000001	7,575	777,620000000001	8,154	1028,34	13,858	795,360000000001	17,135	1529,84	0,001	1269,08	0,001
246	103,854	1138,96	41,251	973,520000000001	43,624	1007,3	7,418	867,540000000001	9,391	1189,36	18,609	1005,78	14,503	1325,62	0,001	1164,5	0,001
247	102,646	1222,98	28,989	1195,48	53,274	1290,16	10,898	1051,86	8,302	1140,66	18,413	1032,28	14,288	1568,62	0,001	1269,42	0,001
248	107,52	1384,48	21,889	891,360000000001	70,527	1158,48	9,163	795,060000000001	6,507	1029,36	19,081	879,260000000001	17,757	1469,24	0,001	1149,58	0,001
249	109,756	1382,4	15,932	997,960000000001	54,787	1075,8	7,774	882,300000000001	8,945	1334,14	10,04	911,020000000001	23,239	1507,2	0,001	1280,6	0,001
250	107,192	919,440000000002	34,524	746,080000000001	40,728	1110,1	9,095	812,440000000001	7,196	1017,12	28,094	697,140000000001	18,947	1469,72	0,001	1030,86	0,001
251	108,267	1122,58	39,571	806,240000000001	58,337	999,820000000002	8,121	997,000000000001	11,52	1049	17,799	967,780000000001	17,578	1460,4	0,001	1216,74	0,001
252	111,48	1422,34	36,622	906,620000000001	43,057	1310,22	6,256	1132,44	7,118	1165,34	19,517	907,480000000001	16,905	1396,34	0,001	1185,98	0,001
253	107,741	1233,06	27,695	1153,86	51,963	1260,22	9,529	907,280000000001	11,534	1251,22	7,771	1166,36	11,447	1463,02	0	1193,9	0,001
254	111,391	1523,28	29,303	1077,18	60,982	1126,7	7,011	1013,76	14,132	1076,16	21,353	1215	17,717	1569,16	0,001	1287,06	0,001
255	110,743	1096,16	43,84	956,340000000001	87,021	1065,96	12,592	947,660000000001	10,288	961,540000000001	13,903	1001,68	14,759	1418,98	0,001	1088,98	0,001
256	108,271	1188,42	31,749	1014,3	47,971	1197,86	9,17	739,86	14,091	993,640000000002	14,02	858,440000000001	12,41	1501,8	0,001	1245,56	0,001
257	110,305	1131,48	29,443	958,240000000001	55,627	1095,94	7,321	858,920000000001	6,687	1246,02	12,107	891,000000000001	11,771	1540,44	0,001	1180,44	0,001
258	109,229	1187,96	26,864	961,540000000001	44	1052,98	8,769	987,420000000001	12,761	1282,08	12,535	1014,78	16,578	1386,76	0,001	1182,14	0,001
259	109,929	1293,8	21,393	1064,16	76,63	1124,86	7,804	950,480000000001	8,854	1106,6	15,168	914,780000000001	14,287	1325,48	0,001	1104,58	0,001
260	110,115	1148,38	40,243	945,380000000001	56,199	1066,42	7,537	1028,62	13,064	856,260000000001	14,793	918,180000000001	18,92	1512,4	0,001	1175,58	0,001
261	110,448	1123,7	32,185	856,160000000001	50,891	1079,66	12,349	877,980000000001	6,815	1294,82	11,755	865,360000000001	20,322	1419,18	0,001	1158,28	0,002
262	111,838	1281,98	28,283	949,440000000001	55,067	1147,32	5,117	846,720000000001	9,875	1475,7	14,145	902,660000000001	21,151	1519,44	0,001	1187,68	0,001
263	109,716	1257,84	26,664	1055,38	94,314	1149,18	7,759	896,340000000001	11,569	1500	13,993	1084,76	9,217	1508,22	0,001	1253,14	0,001
264	110,746	1114,26	32,856	744,48	33,4	1217,68	4,354	887,640000000001	17,677	1381,52	10,574	1005,6	23,407	1398,38	0,001	1160,66	0,001
265	109,389	1393,96	22,272	1109,4	42,962	1171,88	9,751	1004,92	10,729	1169,82	12,538	1011,72	22,337	1512,88	0,001	1235,5	0,001
266	108,317	1253,6	38,728	1135,54	70,436	1261,18	6,636	1091,38	12,727	1238,54	18,501	1134,14	14,29	1567,8	0,001	1313,4	0,001
267	109,489	1253,78	26,837	1050,84	47,846	1240,38	11,745	930,140000000001	10,401	1204,28	14,986	1096,04	13,711	1327,52	0	1117,36	0,001
268	111,514	1220,02	19,817	1074,46	41,858	886,960000000002	7,484	975,120000000001	16,267	1187,9	14,623	888,040000000001	13,871	1396,48	0,001	1092,14	0,001
269	108,125	1089,44	31,056	891,540000000002	57,949	1038,4	6,052	819,320000000001	11,03	1013,08	29,601	882,440000000001	10,305	1452,76	0,001	1146,86	0,001
270	111,039	1173,08	27,603	1112,42	55,78	1245	11,698	1051,42	7,758	1137,1	13,154	1109,06	12,798	1551,32	0,001	1129,56	0,001
271	108,722	1427,2	31,848	1014,98	46,963	1000,16	9,886	1082,34	9,003	1355,7	15,39	1116,64	17,444	1479,98	0,001	1264,22	0,001
272	108,464	1319,66	23,395	841,240000000001	41,299	1084,18	11,826	871,020000000001	4,24	1268,86	13,829	1093,7	18,542	1298,06	0,001	1138,16	0,001
273	112,302	1401,4	34,55	986,060000000001	62,396	1127,3	9,084	1007	10,338	1256,32	16,697	1000,78	15,368	1551,52	0,001	1179,76	0,001
274	109,743	1304,1	27,077	889,360000000001	68,882	1170,3	8,157	926,200000000001	8,719	1139,3	24,679	876,500000000001	16,255	1397,5	0,001	1214,36	0,001
275	110,866	1056,68	40,421	1025,18	43,409	1124,08	6,631	1089,08	7,488	901,680000000002	14,815	983,820000000001	21,891	1409,26	0,001	1181,46	0,001
276	110,356	1234,7	43,897	1093,26	43,455	1094,22	10,477	800,900000000001	13,713	1384,62	13,128	1101,38	28,005	1496,6	0,001	1182,48	0,001
277	110,424	1462,61999999999	33,69	1108,18	57,215	1093,7	11,955	1024,16	6,759	1288,16	11,545	1062,8	16,428	1480,66	0,001	1177,96	0,001
278	109,759	1275,74	21,469	970,120000000001	102,329	1241,46	7,764	1029,58	8,827	1198,98	17,857	901,980000000001	21,156	1567,8	0	1311,7	0,001
279	108,94	1240	27,202	1026,68	46,174	938,140000000002	9,854	815,280000000001	10,433	1336,6	15,284	931,040000000001	29,479	1529,36	0,001	1235,84	0,001
280	109,014	1263,6	34,267	959,180000000001	56,992	979,940000000002	7,994	981,660000000002	8,077	1350,84	12,334	974,440000000002	22,339	1596,18	0,001	1218,2	0,001
281	108,957	1403	35,774	1011,18	39,581	1167,28	9,736	826,560000000001	7,047	1022,18	15,91	920,200000000001	17,494	1590,64	0,001	1247,6	0,001
282	104,176	1301,28	22,201	1079,82	49,57	1304,58	5,128	1046,52	8,599	1182,98	10,72	1123,4	22,045	1431,96	0	1226,12	0,001
283	103,411	1168,5	27,119	1177,68	49,25	1189,68	7,083	1114,6	7,421	1429,04	11,574	975,460000000001	20,203	1408,1	0,001	1259,02	0,001
284	110,087	1330,68	22,869	1127,38	57,758	1062,38	6,679	942,780000000001	7,993	1297,34	12,686	1055,52	14,887	1545,64	0,001	1311,7	0,001
285	109,689	1194,08	45,599	914,120000000001	75,991	898,680000000001	6,523	792,360000000001	8,84	1161,6	11,672	943,780000000001	17,454	1574,02	0,001	1319,28	0,001
286	110,062	1243,78	26,374	834,480000000001	45,176	1172,34	6,386	944,720000000001	9,074	1205,92	12,739	1067,8	13,641	1441,2	0	1229,28	0,001
287	104,679	1154,22	33,295	943,100000000001	61,588	1111,6	6,899	856,640000000001	11,099	1281,74	12,178	772,860000000001	17,799	1534,56	0,001	1244,88	0,001
288	107,96	1454,5	33,338	853,580000000001	52,96	1136,96	9,27	1127,58	8,203	1210,24	15,844	1132,58	18,026	1590,5	0,001	1247,26	0,001
289	108,299	1108,78	37,202	1019,16	34,156	905,680000000001	9,67	954,580000000001	9,728	1375	15,909	1035,92	19,193	1391,62	0,001	1192,2	0,001
290	106,292	1260,7	41,383	1091,32	57,509	1104,3	8,263	1139,14	9,153	1236,74	19,929	1088,74	12,704	1562,6	0,001	1252,46	0,001
291	107,463	1224,2	24,304	760,76	64,805	1222,26	5,342	897,300000000001	8,529	1158,74	8,707	1118,68	9,893	1375	0,001	1185,64	0,001
292	108,44	1307,16	40,675	1189,34	79,674	1195,28	11,394	1104,34	7,961	1001,84	17,633	1003,7	17,757	1540,58	0,001	1234,48	0,001
293	108,377	1401,08	24,842	1174,62	53,344	1253,06	5,421	1230,6	8,843	1219	12,838	1063,14	16,717	1446,2	0,001	1245,22	0,001
294	106,985	1317,42	31,855	841,380000000001	68,24	1106,44	9,796	867,280000000001	7,47	1161,26	12,164	995,480000000001	21,255	1552,4	0,001	1225,78	0,001
295	110,088	1172,54	33,12	816,640000000001	75,013	987,220000000002	5,573	915,000000000001	9,005	1035,5	12,667	928,460000000001	12,078	1397,7	0,001	1130,58	0,001
296	135,057	1206,7	33,335	943,680000000001	43,455	1141,34	14,658	921,220000000001	7,094	1283,7	15,886	887,300000000001	25,81	1447,08	0,001	1187	0,001
297	187,776	1208,46	37,51	1102,46	91,641	1206,36	10,063	1119,84	9,993	1365,28	16,702	996,800000000002	21,082	1380,88	0,001	1178,64	0,001
298	180,711	1069,84	27,273	1031,06	82,803	1133	9,226	1052,2	9,495	974,880000000001	17,907	914,760000000001	12,638	1458,5	0,001	1209,84	0,001
299	187,88	1233,68	26,504	1092,1	34,272	895,080000000001	13,562	1099,14	5,004	1565,56	9,364	1127,18	12,273	1364,8	0,001	1143,36	0,001
300	206,082	1316,96	42,341	994,900000000001	49,743	908,900000000001	14,849	970,260000000001	8,633	1137,96	16,166	713,820000000001	18,717	1501,8	0,001	1230,3	0,001
301	176,909	1249,22	28,308	994,700000000001	47,6	1192,36	11,355	1024,7	8,328	1400,89999999999	24,591	1037,9	25,62	1446,88	0,001	1207,8	0,001
302	202,455	1230,42	35,686	786,880000000001	103,311	1295,3	14,034	834,820000000001	11,309	1251,5	13,904	991,460000000001	12,325	1448,24	0,001	1203,96	0,001
303	169,387	1053,56	28,663	1037,28	72,959	770,94	6,524	1236,1	10,715	1314,68	21,795	1152,94	16,387	1425,94	0,001	1271,46	0,001
304	208,994	1045,12	31,329	996,800000000001	47,253	1125,2	15,087	913,980000000001	11,288	1126,66	20,217	1007,2	15,274	1474,58	0,001	1153,42	0,001
305	191,336	1190,2	33,011	1032,08	77,424	1099,64	7,137	899,260000000001	7,408	1294,46	20,904	854,400000000001	18,153	1512,88	0,001	1237,54	0,001
306	189,365	1356,58	42,429	891,680000000001	67,424	1064,4	13,579	900,780000000001	12,404	1136,5	13,21	758,200000000001	20,77	1568	0,001	1203,96	0,002
307	202,02	1375,68	38,298	1038,1	48,967	960,640000000001	11,093	950,140000000001	15,68	1149,5	18,91	1069,16	13,906	1386,28	0,001	1218,54	0,001
308	211,446	1215,6	35,422	843,180000000001	54,885	1095,06	7,634	988,100000000001	8,799	1313,78	17,15	1061,38	11,437	1562,6	0,001	1163,48	0,001
309	208,233	933,380000000001	30,717	797,640000000001	42,009	1008,52	7,364	1036,06	7,156	961,720000000001	20,126	821,160000000001	27,727	1513,56	0,001	1203,28	0,001
310	169,322	1476,86	32,513	1024,48	68,994	1106,48	7,931	894,340000000001	15,715	1048,9	14,522	989,920000000002	19,637	1441,14	0,001	1162,12	0,001
311	188,353	1251,76	25,875	741,46	51,769	1090,12	10,198	1054,58	11,061	978,140000000001	12,945	1102,06	14,909	1551,66	0,001	1251,78	0,001
312	203,153	1514,14	40,291	1149,54	47,766	1380,62	5,134	1215,48	7,479	1382,04	7,675	1084,46	15,838	1557,4	0,001	1229,96	0,001
313	215,475	1262,44	30,57	942,220000000001	66,951	1283,78	8,294	1170,62	10,31	1389,38	12,177	1113,58	20,279	1469,38	0,001	1117,02	0,002
314	202,692	1558,56	17,853	1077,32	51,481	1054,2	10,367	1004,52	13,308	1470,54	17,35	1051,86	18,598	1436	0,001	1224,76	0,001
315	211,409	1144,34	32,61	1112,66	61,885	1327,42	9,45	833,8	9,276	1371,84	11,63	1002,86	22,057	1567,8	0,001	1300,28	0,001
316	197,72	1279,66	30,646	1187,64	43,539	1231,38	7,68	948,300000000001	9,518	1637,26	12,695	1065,9	17,376	1374,66	0,001	1154,78	0,002
317	200,982	1113,98	24,809	1000,1	71,907	871,900000000001	12,321	1087,72	7,782	1321,34	9,182	1053,54	16,127	1474,24	0,001	1179,42	0,001
318	209,16	1338,7	76,446	1110,86	73,094	1336,84	10,1	1063,04	15,458	1406,26	20,252	1191,44	12,431	1425,6	0,001	1265,24	0,001
319	198,066	1420,82	16,608	1078,06	55,675	1032,58	7,324	1084,08	10,55	1328,3	8,956	1051,18	20,471	1446,88	0,001	1197,06	0,001
320	218,256	1061,88	30,755	910,000000000001	46,164	1102,2	7,936	1146,38	12,58	1170,26	20,816	1017,84	21,42	1364,26	0,001	1133,3	0,001
321	200,643	1183,34	29,887	909,660000000001	35,453	1079,72	11,61	910,040000000001	11,595	1147,46	10,893	910,880000000001	15,89	1370,48	0,001	1132,62	0,001
322	202,856	1338,36	38,768	1013,42	44,212	1072,86	7,157	1027,22	11,85	1384,96	13,697	961,560000000001	24,09	1496,26	0,001	1362,58	0,001
323	209,177	1226	46,597	812,560000000001	46,567	1124,56	9,276	844,880000000001	12,696	1328,16	12,002	994,560000000001	14,744	1465,74	0,001	1138,5	0,001
324	188,777	1157,32	23,354	881,040000000001	56,781	1023,98	13,134	942,960000000001	10,497	1081,86	16,262	825,760000000001	16,765	1413,44	0,001	1006,22	0,001
325	142,441	1397,02	43,057	1034,56	69,122	1360,8	8,605	1197,8	10,541	1298,4	26,567	1148,42	15,468	1441,88	0,001	1269,76	0,001
326	195,068	1274,72	42,803	991,300000000002	44,796	1212,82	8,711	1040,24	13,618	1138,9	11,165	999,900000000001	17,012	1452,96	0,001	1153,76	0,001
327	210,205	985,820000000001	25,722	1007,68	38,206	939,020000000001	12,885	794,880000000001	13,118	1365,48	18,275	959,860000000001	20,363	1474,44	0,001	1202,26	0,001
328	196,523	1284,66	33,084	847,400000000001	57,544	1189,46	5,265	1040,82	7,422	1270,32	9,415	891,240000000001	12,157	1408,1	0,001	1202,94	0,002
329	188,177	1132,88	34,299	1016,38	65,94	1302,24	7,725	934,640000000001	8,696	1149,7	18,013	874,040000000001	17,695	1562,94	0,001	1176,26	0,001
330	198,21	1390,6	21,491	652,680000000001	48,66	1085,86	6,365	912,040000000001	20,161	1276,3	13,67	1079,02	15,383	1414,46	0,001	1215,72	0,001
