2017-09-27 20:47:44:7662	../../../files/testListWithPickListSize025.txt
instanceNumber	DistanceMatrixRunningTime	NumberOfStagnantGeneration	PopulationSize	CrossoverProbability	MutationProbability	CrossoverOperator	MutationOperator	TravelledDistance	RunningTime
1	28,828	130	250	0,65	0,05	Ordered	Inversion	634,700000000001	1,553
1	28,828	130	250	0,65	0,06	Ordered	Inversion	749,200000000001	2,159
1	28,828	130	250	0,65	0,07	Ordered	Inversion	683,880000000001	1,009
1	28,828	130	250	0,65	0,08	Ordered	Inversion	696,560000000001	1,583
1	28,828	130	250	0,65	0,09	Ordered	Inversion	683,880000000001	1,64
1	28,828	130	250	0,65	0,1	Ordered	Inversion	654,820000000001	2,149
1	28,828	130	250	0,65	0,11	Ordered	Inversion	702,440000000001	1,56
1	28,828	130	250	0,65	0,12	Ordered	Inversion	704,340000000001	1,481
1	28,828	130	250	0,7	0,01	Ordered	Inversion	715,280000000001	1,334
1	28,828	130	250	0,7	0,02	Ordered	Inversion	713,380000000001	3,316
1	28,828	130	250	0,7	0,03	Ordered	Inversion	644,560000000001	2,272
1	28,828	130	250	0,7	0,04	Ordered	Inversion	702,440000000001	1,088
1	28,828	130	250	0,7	0,05	Ordered	Inversion	702,440000000001	1,811
1	28,828	130	250	0,7	0,06	Ordered	Inversion	700,500000000001	1,875
1	28,828	130	250	0,7	0,07	Ordered	Inversion	692,380000000001	1,55
1	28,828	130	250	0,7	0,08	Ordered	Inversion	633,140000000001	1,402
1	28,828	130	250	0,7	0,09	Ordered	Inversion	732,720000000001	1,977
1	28,828	130	250	0,7	0,1	Ordered	Inversion	694,620000000001	1,461
1	28,828	130	250	0,7	0,11	Ordered	Inversion	692,380000000001	1,876
1	28,828	130	250	0,7	0,12	Ordered	Inversion	696,560000000001	1,895
1	28,828	130	250	0,75	0,01	Ordered	Inversion	721,640000000001	2,691
1	28,828	130	250	0,75	0,02	Ordered	Inversion	692,240000000001	1,665
1	28,828	130	250	0,75	0,03	Ordered	Inversion	707,640000000001	1,939
1	28,828	130	250	0,75	0,04	Ordered	Inversion	702,440000000001	2,579
1	28,828	130	250	0,75	0,05	Ordered	Inversion	671,780000000001	1,061
1	28,828	130	250	0,75	0,06	Ordered	Inversion	648,400000000001	1,804
1	28,828	130	250	0,75	0,07	Ordered	Inversion	709,000000000001	1,382
1	28,828	130	250	0,75	0,08	Ordered	Inversion	663,080000000001	1,88
1	28,828	130	250	0,75	0,09	Ordered	Inversion	633,140000000001	1,559
1	28,828	130	250	0,75	0,1	Ordered	Inversion	663,080000000001	1,923
1	28,828	130	250	0,75	0,11	Ordered	Inversion	701,420000000001	1,163
1	28,828	130	250	0,75	0,12	Ordered	Inversion	696,560000000001	1,122
1	28,828	130	250	0,8	0,01	Ordered	Inversion	624,640000000001	2,402
1	28,828	130	250	0,8	0,02	Ordered	Inversion	653,600000000001	1,968
1	28,828	130	250	0,8	0,03	Ordered	Inversion	700,500000000001	1,877
1	28,828	130	250	0,8	0,04	Ordered	Inversion	692,380000000001	1,96
1	28,828	130	250	0,8	0,05	Ordered	Inversion	624,640000000001	1,097
1	28,828	130	250	0,8	0,06	Ordered	Inversion	660,500000000001	1,705
1	28,828	130	250	0,8	0,07	Ordered	Inversion	709,000000000001	1,926
1	28,828	130	250	0,8	0,08	Ordered	Inversion	692,380000000001	2,276
1	28,828	130	250	0,8	0,09	Ordered	Inversion	633,140000000001	2,274
1	28,828	130	250	0,8	0,1	Ordered	Inversion	624,640000000001	1,625
1	28,828	130	250	0,8	0,11	Ordered	Inversion	696,900000000001	2,021
1	28,828	130	250	0,8	0,12	Ordered	Inversion	662,060000000001	1,208
1	28,828	130	250	0,85	0,01	Ordered	Inversion	703,320000000001	3,964
1	28,828	130	250	0,85	0,02	Ordered	Inversion	663,080000000001	1,804
1	28,828	130	250	0,85	0,03	Ordered	Inversion	652,000000000001	1,97
1	28,828	130	250	0,85	0,04	Ordered	Inversion	692,380000000001	1,545
1	28,828	130	250	0,85	0,05	Ordered	Inversion	696,560000000001	2,171
1	28,828	130	250	0,85	0,06	Ordered	Inversion	624,640000000001	1,799
1	28,828	130	250	0,85	0,07	Ordered	Inversion	724,120000000001	1,108
1	28,828	130	250	0,85	0,08	Ordered	Inversion	709,000000000001	1,36
1	28,828	130	250	0,85	0,09	Ordered	Inversion	624,640000000001	1,708
1	28,828	130	250	0,85	0,1	Ordered	Inversion	624,640000000001	2,605
1	28,828	130	250	0,85	0,11	Ordered	Inversion	692,380000000001	1,944
1	28,828	130	250	0,85	0,12	Ordered	Inversion	703,460000000001	3,94
1	28,828	130	250	0,9	0,01	Ordered	Inversion	671,580000000001	1,533
1	28,828	130	250	0,9	0,02	Ordered	Inversion	652,000000000001	3,092
1	28,828	130	250	0,9	0,03	Ordered	Inversion	703,800000000001	1,184
1	28,828	130	250	0,9	0,04	Ordered	Inversion	652,000000000001	1,624
1	28,828	130	250	0,9	0,05	Ordered	Inversion	692,380000000001	1,605
1	28,828	130	250	0,9	0,06	Ordered	Inversion	652,000000000001	3,504
1	28,828	130	250	0,9	0,07	Ordered	Inversion	663,660000000001	1,725
1	28,828	130	250	0,9	0,08	Ordered	Inversion	663,080000000001	2,87
1	28,828	130	250	0,9	0,09	Ordered	Inversion	624,640000000001	1,485
1	28,828	130	250	0,9	0,1	Ordered	Inversion	707,300000000001	3,483
1	28,828	130	250	0,9	0,11	Ordered	Inversion	633,140000000001	2,01
1	28,828	130	250	0,9	0,12	Ordered	Inversion	698,800000000001	2,266
1	28,828	130	300	0,6	0,01	Ordered	Inversion	714,740000000001	3,133
1	28,828	130	300	0,6	0,02	Ordered	Inversion	671,920000000001	2,171
1	28,828	130	300	0,6	0,03	Ordered	Inversion	717,360000000001	3,507
1	28,828	130	300	0,6	0,04	Ordered	Inversion	683,880000000001	2,066
1	28,828	130	300	0,6	0,05	Ordered	Inversion	696,900000000001	2,947
1	28,828	130	300	0,6	0,06	Ordered	Inversion	698,800000000001	4,586
1	28,828	130	300	0,6	0,07	Ordered	Inversion	624,640000000001	2,059
1	28,828	130	300	0,6	0,08	Ordered	Inversion	652,000000000001	1,713
1	28,828	130	300	0,6	0,09	Ordered	Inversion	633,140000000001	3,592
1	28,828	130	300	0,6	0,1	Ordered	Inversion	673,820000000001	1,979
1	28,828	130	300	0,6	0,11	Ordered	Inversion	683,540000000001	1,927
1	28,828	130	300	0,6	0,12	Ordered	Inversion	696,560000000001	1,928
1	28,828	130	300	0,65	0,01	Ordered	Inversion	633,140000000001	3,837
1	28,828	130	300	0,65	0,02	Ordered	Inversion	696,560000000001	2,32
1	28,828	130	300	0,65	0,03	Ordered	Inversion	701,760000000001	2,785
1	28,828	130	300	0,65	0,04	Ordered	Inversion	652,000000000001	4,248
1	28,828	130	300	0,65	0,05	Ordered	Inversion	652,000000000001	5,794
1	28,828	130	300	0,65	0,06	Ordered	Inversion	709,000000000001	2,64
1	28,828	130	300	0,65	0,07	Ordered	Inversion	663,660000000001	3,704
1	28,828	130	300	0,65	0,08	Ordered	Inversion	709,000000000001	1,237
1	28,828	130	300	0,65	0,09	Ordered	Inversion	660,500000000001	2,789
1	28,828	130	300	0,65	0,1	Ordered	Inversion	624,640000000001	1,756
1	28,828	130	300	0,65	0,11	Ordered	Inversion	680,140000000001	2,517
1	28,828	130	300	0,65	0,12	Ordered	Inversion	692,380000000001	2,814
1	28,828	130	300	0,7	0,01	Ordered	Inversion	752,500000000001	5,427
1	28,828	130	300	0,7	0,02	Ordered	Inversion	703,320000000001	1,793
1	28,828	130	300	0,7	0,03	Ordered	Inversion	696,900000000001	2,291
1	28,828	130	300	0,7	0,04	Ordered	Inversion	713,040000000002	4,532
1	28,828	130	300	0,7	0,05	Ordered	Inversion	692,380000000001	2,341
1	28,828	130	300	0,7	0,06	Ordered	Inversion	660,500000000001	6,113
1	28,828	130	300	0,7	0,07	Ordered	Inversion	693,940000000001	1,414
1	28,828	130	300	0,7	0,08	Ordered	Inversion	702,440000000001	2,236
1	28,828	130	300	0,7	0,09	Ordered	Inversion	660,500000000001	1,297
1	28,828	130	300	0,7	0,1	Ordered	Inversion	725,340000000001	1,983
1	28,828	130	300	0,7	0,11	Ordered	Inversion	692,380000000001	1,483
1	28,828	130	300	0,7	0,12	Ordered	Inversion	692,380000000001	1,836
1	28,828	130	300	0,75	0,01	Ordered	Inversion	652,000000000001	5,537
1	28,828	130	300	0,75	0,02	Ordered	Inversion	707,640000000001	2,988
1	28,828	130	300	0,75	0,03	Ordered	Inversion	662,400000000001	1,597
1	28,828	130	300	0,75	0,04	Ordered	Inversion	704,340000000001	2,316
1	28,828	130	300	0,75	0,05	Ordered	Inversion	633,140000000001	3,161
1	28,828	130	300	0,75	0,06	Ordered	Inversion	633,140000000001	4,021
1	28,828	130	300	0,75	0,07	Ordered	Inversion	633,140000000001	2,073
1	28,828	130	300	0,75	0,08	Ordered	Inversion	717,660000000001	4,719
1	28,828	130	300	0,75	0,09	Ordered	Inversion	707,300000000001	1,46
1	28,828	130	300	0,75	0,1	Ordered	Inversion	709,000000000001	1,737
1	28,828	130	300	0,75	0,11	Ordered	Inversion	696,900000000001	2,704
1	28,828	130	300	0,75	0,12	Ordered	Inversion	696,900000000001	1,375
1	28,828	130	300	0,8	0,01	Ordered	Inversion	714,200000000001	3,007
1	28,828	130	300	0,8	0,02	Ordered	Inversion	692,380000000001	3,017
1	28,828	130	300	0,8	0,03	Ordered	Inversion	694,960000000001	1,228
1	28,828	130	300	0,8	0,04	Ordered	Inversion	718,040000000002	2,611
1	28,828	130	300	0,8	0,05	Ordered	Inversion	709,000000000001	1,504
1	28,828	130	300	0,8	0,06	Ordered	Inversion	633,140000000001	2,268
1	28,828	130	300	0,8	0,07	Ordered	Inversion	660,500000000001	2,581
1	28,828	130	300	0,8	0,08	Ordered	Inversion	633,140000000001	1,554
1	28,828	130	300	0,8	0,09	Ordered	Inversion	633,140000000001	4,224
1	28,828	130	300	0,8	0,1	Ordered	Inversion	703,460000000001	3,191
1	28,828	130	300	0,8	0,11	Ordered	Inversion	652,000000000001	2,122
1	28,828	130	300	0,8	0,12	Ordered	Inversion	696,900000000001	2,077
1	28,828	130	300	0,85	0,01	Ordered	Inversion	692,380000000001	3,127
1	28,828	130	300	0,85	0,02	Ordered	Inversion	624,640000000001	5,368
1	28,828	130	300	0,85	0,03	Ordered	Inversion	696,900000000001	1,474
1	28,828	130	300	0,85	0,04	Ordered	Inversion	633,140000000001	7,114
1	28,828	130	300	0,85	0,05	Ordered	Inversion	624,640000000001	1,588
1	28,828	130	300	0,85	0,06	Ordered	Inversion	671,580000000001	2,895
1	28,828	130	300	0,85	0,07	Ordered	Inversion	692,380000000001	1,794
1	28,828	130	300	0,85	0,08	Ordered	Inversion	692,380000000001	3,693
1	28,828	130	300	0,85	0,09	Ordered	Inversion	692,380000000001	1,862
1	28,828	130	300	0,85	0,1	Ordered	Inversion	653,260000000001	1,874
1	28,828	130	300	0,85	0,11	Ordered	Inversion	633,140000000001	2,645
1	28,828	130	300	0,85	0,12	Ordered	Inversion	660,500000000001	1,763
1	28,828	130	300	0,9	0,01	Ordered	Inversion	703,460000000001	2,487
1	28,828	130	300	0,9	0,02	Ordered	Inversion	624,640000000001	2,648
1	28,828	130	300	0,9	0,03	Ordered	Inversion	682,180000000001	2,602
1	28,828	130	300	0,9	0,04	Ordered	Inversion	671,580000000001	4,352
1	28,828	130	300	0,9	0,05	Ordered	Inversion	671,780000000001	1,719
1	28,828	130	300	0,9	0,06	Ordered	Inversion	624,640000000001	4,043
1	28,828	130	300	0,9	0,07	Ordered	Inversion	703,660000000001	2,129
1	28,828	130	300	0,9	0,08	Ordered	Inversion	692,380000000001	2,492
1	28,828	130	300	0,9	0,09	Ordered	Inversion	624,640000000001	2,384
1	28,828	130	300	0,9	0,1	Ordered	Inversion	660,500000000001	2,269
1	28,828	130	300	0,9	0,11	Ordered	Inversion	648,400000000001	1,644
1	28,828	130	300	0,9	0,12	Ordered	Inversion	653,600000000001	2,881
1	28,828	130	350	0,6	0,01	Ordered	Inversion	720,280000000001	1,233
1	28,828	130	350	0,6	0,02	Ordered	Inversion	692,380000000001	2,807
1	28,828	130	350	0,6	0,03	Ordered	Inversion	683,000000000001	1,197
1	28,828	130	350	0,6	0,04	Ordered	Inversion	696,560000000001	2,043
1	28,828	130	350	0,6	0,05	Ordered	Inversion	660,500000000001	3,341
1	28,828	130	350	0,6	0,06	Ordered	Inversion	633,140000000001	3,233
1	28,828	130	350	0,6	0,07	Ordered	Inversion	692,380000000001	1,805
1	28,828	130	350	0,6	0,08	Ordered	Inversion	652,000000000001	4,041
1	28,828	130	350	0,6	0,09	Ordered	Inversion	703,460000000001	3,015
1	28,828	130	350	0,6	0,1	Ordered	Inversion	660,500000000001	2,173
1	28,828	130	350	0,6	0,11	Ordered	Inversion	663,660000000001	3,36
1	28,828	130	350	0,6	0,12	Ordered	Inversion	633,140000000001	2,197
1	28,828	130	350	0,65	0,01	Ordered	Inversion	712,500000000001	6,509
1	28,828	130	350	0,65	0,02	Ordered	Inversion	680,140000000001	2,756
1	28,828	130	350	0,65	0,03	Ordered	Inversion	738,120000000001	3,575
1	28,828	130	350	0,65	0,04	Ordered	Inversion	743,800000000001	2,174
1	28,828	130	350	0,65	0,05	Ordered	Inversion	696,900000000001	3,916
1	28,828	130	350	0,65	0,06	Ordered	Inversion	702,440000000001	1,983
1	28,828	130	350	0,65	0,07	Ordered	Inversion	686,840000000001	3,449
1	28,828	130	350	0,65	0,08	Ordered	Inversion	633,140000000001	2,223
1	28,828	130	350	0,65	0,09	Ordered	Inversion	660,500000000001	3,18
1	28,828	130	350	0,65	0,1	Ordered	Inversion	675,760000000001	2,924
1	28,828	130	350	0,65	0,11	Ordered	Inversion	700,500000000001	2,138
1	28,828	130	350	0,65	0,12	Ordered	Inversion	698,800000000001	2,233
1	28,828	130	350	0,7	0,01	Ordered	Inversion	712,500000000001	3,916
1	28,828	130	350	0,7	0,02	Ordered	Inversion	694,620000000001	4,527
1	28,828	130	350	0,7	0,03	Ordered	Inversion	664,880000000002	1,971
1	28,828	130	350	0,7	0,04	Ordered	Inversion	652,000000000001	4,589
1	28,828	130	350	0,7	0,05	Ordered	Inversion	633,140000000001	1,795
1	28,828	130	350	0,7	0,06	Ordered	Inversion	660,500000000001	4,694
1	28,828	130	350	0,7	0,07	Ordered	Inversion	686,840000000001	2,743
1	28,828	130	350	0,7	0,08	Ordered	Inversion	692,380000000001	2,245
1	28,828	130	350	0,7	0,09	Ordered	Inversion	663,080000000001	2,073
1	28,828	130	350	0,7	0,1	Ordered	Inversion	624,640000000001	3,176
1	28,828	130	350	0,7	0,11	Ordered	Inversion	654,480000000001	2,711
1	28,828	130	350	0,7	0,12	Ordered	Inversion	671,580000000001	1,463
1	28,828	130	350	0,75	0,01	Ordered	Inversion	683,880000000001	5,301
1	28,828	130	350	0,75	0,02	Ordered	Inversion	708,180000000001	1,591
1	28,828	130	350	0,75	0,03	Ordered	Inversion	559,640000000001	2,589
1	28,828	130	350	0,75	0,04	Ordered	Inversion	692,380000000001	1,867
1	28,828	130	350	0,75	0,05	Ordered	Inversion	701,760000000001	3,911
1	28,828	130	350	0,75	0,06	Ordered	Inversion	671,580000000001	2,421
1	28,828	130	350	0,75	0,07	Ordered	Inversion	633,140000000001	2,185
1	28,828	130	350	0,75	0,08	Ordered	Inversion	702,440000000001	4,965
1	28,828	130	350	0,75	0,09	Ordered	Inversion	709,000000000001	3,3
1	28,828	130	350	0,75	0,1	Ordered	Inversion	660,500000000001	6,178
1	28,828	130	350	0,75	0,11	Ordered	Inversion	652,000000000001	2,182
1	28,828	130	350	0,75	0,12	Ordered	Inversion	652,000000000001	3,322
1	28,828	130	350	0,8	0,01	Ordered	Inversion	656,760000000001	2,892
1	28,828	130	350	0,8	0,02	Ordered	Inversion	702,440000000001	3,855
1	28,828	130	350	0,8	0,03	Ordered	Inversion	652,000000000001	4,993
1	28,828	130	350	0,8	0,04	Ordered	Inversion	652,000000000001	2,018
1	28,828	130	350	0,8	0,05	Ordered	Inversion	624,640000000001	2,993
1	28,828	130	350	0,8	0,06	Ordered	Inversion	652,000000000001	2,636
1	28,828	130	350	0,8	0,07	Ordered	Inversion	683,880000000001	3,292
1	28,828	130	350	0,8	0,08	Ordered	Inversion	653,260000000001	2,233
1	28,828	130	350	0,8	0,09	Ordered	Inversion	663,080000000001	2,541
1	28,828	130	350	0,8	0,1	Ordered	Inversion	624,640000000001	1,991
1	28,828	130	350	0,8	0,11	Ordered	Inversion	660,500000000001	9,694
1	28,828	130	350	0,8	0,12	Ordered	Inversion	660,500000000001	1,725
1	28,828	130	350	0,85	0,01	Ordered	Inversion	700,500000000001	2,685
1	28,828	130	350	0,85	0,02	Ordered	Inversion	660,500000000001	3,005
1	28,828	130	350	0,85	0,03	Ordered	Inversion	683,880000000001	2,353
1	28,828	130	350	0,85	0,04	Ordered	Inversion	707,300000000001	3,133
1	28,828	130	350	0,85	0,05	Ordered	Inversion	671,580000000001	2,766
1	28,828	130	350	0,85	0,06	Ordered	Inversion	633,140000000001	2,623
1	28,828	130	350	0,85	0,07	Ordered	Inversion	624,640000000001	3,059
1	28,828	130	350	0,85	0,08	Ordered	Inversion	671,580000000001	2,248
1	28,828	130	350	0,85	0,09	Ordered	Inversion	698,800000000001	2,789
1	28,828	130	350	0,85	0,1	Ordered	Inversion	648,400000000001	4,132
1	28,828	130	350	0,85	0,11	Ordered	Inversion	663,080000000001	2,778
1	28,828	130	350	0,85	0,12	Ordered	Inversion	663,080000000001	2,561
1	28,828	130	350	0,9	0,01	Ordered	Inversion	723,580000000001	3,911
1	28,828	130	350	0,9	0,02	Ordered	Inversion	633,140000000001	4,443
1	28,828	130	350	0,9	0,03	Ordered	Inversion	633,140000000001	2,797
1	28,828	130	350	0,9	0,04	Ordered	Inversion	704,340000000001	3,171
1	28,828	130	350	0,9	0,05	Ordered	Inversion	692,380000000001	3,963
1	28,828	130	350	0,9	0,06	Ordered	Inversion	660,500000000001	3,057
1	28,828	130	350	0,9	0,07	Ordered	Inversion	692,380000000001	3,298
1	28,828	130	350	0,9	0,08	Ordered	Inversion	696,560000000001	3,318
1	28,828	130	350	0,9	0,09	Ordered	Inversion	681,980000000001	2,771
1	28,828	130	350	0,9	0,1	Ordered	Inversion	702,440000000001	2,613
1	28,828	130	350	0,9	0,11	Ordered	Inversion	660,500000000001	6,158
1	28,828	130	350	0,9	0,12	Ordered	Inversion	711,780000000001	2,769
1	28,828	130	400	0,6	0,01	Ordered	Inversion	706,240000000001	3,049
1	28,828	130	400	0,6	0,02	Ordered	Inversion	624,640000000001	4,378
1	28,828	130	400	0,6	0,03	Ordered	Inversion	703,460000000001	2,988
1	28,828	130	400	0,6	0,04	Ordered	Inversion	582,02	2,244
1	28,828	130	400	0,6	0,05	Ordered	Inversion	698,800000000001	2,666
1	28,828	130	400	0,6	0,06	Ordered	Inversion	634,700000000001	2,772
1	28,828	130	400	0,6	0,07	Ordered	Inversion	644,420000000001	4,264
1	28,828	130	400	0,6	0,08	Ordered	Inversion	660,500000000001	1,702
1	28,828	130	400	0,6	0,09	Ordered	Inversion	707,300000000001	4,405
1	28,828	130	400	0,6	0,1	Ordered	Inversion	696,560000000001	1,943
1	28,828	130	400	0,6	0,11	Ordered	Inversion	703,460000000001	2,27
1	28,828	130	400	0,6	0,12	Ordered	Inversion	704,340000000001	2,949
1	28,828	130	400	0,65	0,01	Ordered	Inversion	590,520000000001	2,633
1	28,828	130	400	0,65	0,02	Ordered	Inversion	697,780000000001	3,44
1	28,828	130	400	0,65	0,03	Ordered	Inversion	665,700000000001	4,865
1	28,828	130	400	0,65	0,04	Ordered	Inversion	663,080000000001	4,493
1	28,828	130	400	0,65	0,05	Ordered	Inversion	702,440000000001	3,232
1	28,828	130	400	0,65	0,06	Ordered	Inversion	713,720000000001	4,067
1	28,828	130	400	0,65	0,07	Ordered	Inversion	660,500000000001	3,011
1	28,828	130	400	0,65	0,08	Ordered	Inversion	692,380000000001	2,34
1	28,828	130	400	0,65	0,09	Ordered	Inversion	652,000000000001	2,794
1	28,828	130	400	0,65	0,1	Ordered	Inversion	709,000000000001	1,722
1	28,828	130	400	0,65	0,11	Ordered	Inversion	702,440000000001	3,048
1	28,828	130	400	0,65	0,12	Ordered	Inversion	709,000000000001	2,9
1	28,828	130	400	0,7	0,01	Ordered	Inversion	713,180000000001	5,919
1	28,828	130	400	0,7	0,02	Ordered	Inversion	702,440000000001	3,562
1	28,828	130	400	0,7	0,03	Ordered	Inversion	704,340000000001	7,475
1	28,828	130	400	0,7	0,04	Ordered	Inversion	700,500000000001	2,134
1	28,828	130	400	0,7	0,05	Ordered	Inversion	713,180000000002	3,343
1	28,828	130	400	0,7	0,06	Ordered	Inversion	696,560000000001	4,363
1	28,828	130	400	0,7	0,07	Ordered	Inversion	696,560000000001	2,34
1	28,828	130	400	0,7	0,08	Ordered	Inversion	683,880000000001	1,706
1	28,828	130	400	0,7	0,09	Ordered	Inversion	624,640000000001	2,466
1	28,828	130	400	0,7	0,1	Ordered	Inversion	633,140000000001	3,626
1	28,828	130	400	0,7	0,11	Ordered	Inversion	692,380000000001	1,82
1	28,828	130	400	0,7	0,12	Ordered	Inversion	635,040000000001	2,033
1	28,828	130	400	0,75	0,01	Ordered	Inversion	633,140000000001	4,39
1	28,828	130	400	0,75	0,02	Ordered	Inversion	710,900000000001	4,238
1	28,828	130	400	0,75	0,03	Ordered	Inversion	673,820000000001	2,536
1	28,828	130	400	0,75	0,04	Ordered	Inversion	702,440000000001	6,546
1	28,828	130	400	0,75	0,05	Ordered	Inversion	663,080000000001	1,976
1	28,828	130	400	0,75	0,06	Ordered	Inversion	653,260000000001	3,512
1	28,828	130	400	0,75	0,07	Ordered	Inversion	709,880000000001	3,098
1	28,828	130	400	0,75	0,08	Ordered	Inversion	701,760000000001	3,075
1	28,828	130	400	0,75	0,09	Ordered	Inversion	653,260000000001	3,041
1	28,828	130	400	0,75	0,1	Ordered	Inversion	702,440000000001	2,052
1	28,828	130	400	0,75	0,11	Ordered	Inversion	693,600000000001	1,844
1	28,828	130	400	0,75	0,12	Ordered	Inversion	671,580000000001	4,712
1	28,828	130	400	0,8	0,01	Ordered	Inversion	700,500000000001	4,664
1	28,828	130	400	0,8	0,02	Ordered	Inversion	692,380000000001	2,043
1	28,828	130	400	0,8	0,03	Ordered	Inversion	624,640000000001	2,033
1	28,828	130	400	0,8	0,04	Ordered	Inversion	683,880000000001	2,265
1	28,828	130	400	0,8	0,05	Ordered	Inversion	660,500000000001	3,386
1	28,828	130	400	0,8	0,06	Ordered	Inversion	709,000000000001	3,482
1	28,828	130	400	0,8	0,07	Ordered	Inversion	692,380000000001	2,576
1	28,828	130	400	0,8	0,08	Ordered	Inversion	700,500000000001	2,236
1	28,828	130	400	0,8	0,09	Ordered	Inversion	703,460000000001	3,071
1	28,828	130	400	0,8	0,1	Ordered	Inversion	671,580000000001	2,505
1	28,828	130	400	0,8	0,11	Ordered	Inversion	696,560000000002	2,902
1	28,828	130	400	0,8	0,12	Ordered	Inversion	633,140000000001	2,517
1	28,828	130	400	0,85	0,01	Ordered	Inversion	663,080000000001	3,184
1	28,828	130	400	0,85	0,02	Ordered	Inversion	692,380000000001	6,104
1	28,828	130	400	0,85	0,03	Ordered	Inversion	703,460000000001	3,277
1	28,828	130	400	0,85	0,04	Ordered	Inversion	660,500000000001	3,797
1	28,828	130	400	0,85	0,05	Ordered	Inversion	708,520000000001	2,568
1	28,828	130	400	0,85	0,06	Ordered	Inversion	635,040000000001	2,873
1	28,828	130	400	0,85	0,07	Ordered	Inversion	701,760000000001	5,103
1	28,828	130	400	0,85	0,08	Ordered	Inversion	709,880000000001	1,858
1	28,828	130	400	0,85	0,09	Ordered	Inversion	683,880000000001	3,121
1	28,828	130	400	0,85	0,1	Ordered	Inversion	663,660000000001	2,465
1	28,828	130	400	0,85	0,11	Ordered	Inversion	707,300000000001	2,8
1	28,828	130	400	0,85	0,12	Ordered	Inversion	624,640000000001	3,668
1	28,828	130	400	0,9	0,01	Ordered	Inversion	663,660000000001	3,01
1	28,828	130	400	0,9	0,02	Ordered	Inversion	674,360000000001	6,071
1	28,828	130	400	0,9	0,03	Ordered	Inversion	749,000000000001	3,89
1	28,828	130	400	0,9	0,04	Ordered	Inversion	660,500000000001	8,775
1	28,828	130	400	0,9	0,05	Ordered	Inversion	671,580000000001	2,878
1	28,828	130	400	0,9	0,06	Ordered	Inversion	696,900000000001	2,128
1	28,828	130	400	0,9	0,07	Ordered	Inversion	624,640000000001	5,199
1	28,828	130	400	0,9	0,08	Ordered	Inversion	633,140000000001	4,097
1	28,828	130	400	0,9	0,09	Ordered	Inversion	692,380000000001	2,061
